split,thread_id,source_path,thread_length,nonempty_turns,empty_turns,event_instances,event_groups,event_types,request_action_instances,deliver_action_data_instances,amend_instances,has_later_action_after_request,lexical_request_turns,lexical_commitment_turns,lexical_deadline_turns,lexical_completion_turns,lexical_cancel_turns,lexical_modify_turns,lexical_reject_turns,lexical_confirm_turns,raw_segments,raw_participant_count,raw_has_date
train,lay-k_inbox811,data/train/lay-k_inbox811.json,3,3,0,8,8,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Data,2,3,0,0,2,0,1,0,0,0,0,0,3,8,0
train,lay-k_inbox843,data/train/lay-k_inbox843.json,2,2,0,6,3,Deliver_Action_Data;Request_Action_Data,0,4,0,0,0,1,1,1,0,0,0,0,2,4,0
train,lay-k_inbox_104,data/train/lay-k_inbox_104.json,2,2,0,5,4,Deliver_Action_Data;Deliver_Meeting_Data;Request_Action,2,2,0,0,2,1,0,0,0,0,0,0,2,2,0
train,lay-k_inbox_1054,data/train/lay-k_inbox_1054.json,2,1,1,4,1,Deliver_Data,0,0,0,0,1,0,0,0,0,0,0,0,2,5,0
train,lay-k_inbox_1096,data/train/lay-k_inbox_1096.json,3,3,0,6,5,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action;Request_Meeting,2,1,0,1,3,1,0,2,0,0,0,0,3,9,0
train,lay-k_inbox_127,data/train/lay-k_inbox_127.json,3,3,0,5,4,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data,0,2,0,0,2,1,0,2,0,0,0,0,3,10,0
train,lay-k_inbox_171,data/train/lay-k_inbox_171.json,2,2,0,11,6,Deliver_Action_Data;Deliver_Data;Request_Action,3,5,0,0,2,0,0,1,0,0,1,0,3,5,0
train,lay-k_inbox_1715,data/train/lay-k_inbox_1715.json,2,1,1,0,0,,0,0,0,0,1,0,1,0,0,0,0,0,2,4,0
train,lay-k_inbox_1772,data/train/lay-k_inbox_1772.json,2,2,0,3,3,Deliver_Action_Data;Deliver_Data,0,1,0,0,2,0,0,0,0,0,0,0,2,3,0
train,lay-k_inbox_1823,data/train/lay-k_inbox_1823.json,2,2,0,9,3,Deliver_Action_Data;Deliver_Meeting_Data,0,8,0,0,1,1,0,0,0,1,0,1,2,4,0
train,lay-k_inbox_217,data/train/lay-k_inbox_217.json,2,1,1,3,3,Deliver_Data;Deliver_Meeting_Data;Request_Action,1,0,0,0,1,1,0,0,0,0,0,1,2,4,0
train,lay-k_inbox_248,data/train/lay-k_inbox_248.json,3,3,0,6,5,Deliver_Action_Data;Deliver_Meeting_Data;Request_Action;Request_Meeting,1,1,0,0,2,1,0,0,0,0,0,1,3,7,0
train,lay-k_inbox_264,data/train/lay-k_inbox_264.json,2,2,0,9,4,Deliver_Action_Data;Deliver_Data;Request_Action,1,7,0,1,1,0,1,0,0,0,1,0,2,4,0
train,lay-k_inbox_317,data/train/lay-k_inbox_317.json,2,1,1,5,2,Deliver_Action_Data;Request_Action_Data,0,4,0,0,1,1,0,0,0,0,1,0,2,4,0
train,lay-k_inbox_474,data/train/lay-k_inbox_474.json,2,2,0,10,5,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action,1,4,0,1,1,0,1,1,0,0,0,1,2,5,0
train,lay-k_inbox_556,data/train/lay-k_inbox_556.json,2,2,0,2,2,Deliver_Data;Request_Action,1,0,0,0,1,1,0,1,0,0,0,0,2,10,0
train,lay-k_inbox_603,data/train/lay-k_inbox_603.json,2,2,0,5,3,Deliver_Data;Deliver_Meeting_Data,0,0,0,0,1,2,0,1,0,0,0,0,2,4,0
train,lay-k_inbox_669,data/train/lay-k_inbox_669.json,2,2,0,5,4,Deliver_Action_Data;Request_Data,0,3,0,0,0,0,0,1,0,1,0,0,2,4,0
train,lay-k_inbox_827,data/train/lay-k_inbox_827.json,2,1,1,0,0,,0,0,0,0,1,0,1,0,0,0,0,0,2,4,0
train,lay-k_inbox_939,data/train/lay-k_inbox_939.json,2,2,0,2,2,Deliver_Action_Data;Request_Action,1,1,0,1,1,0,1,0,0,0,0,0,2,8,0
train,lokey-t_inbox114,data/train/lokey-t_inbox114.json,2,2,0,2,2,Deliver_Action_Data;Request_Action,1,1,0,0,1,0,0,0,0,0,0,1,2,27,0
train,lokey-t_inbox151,data/train/lokey-t_inbox151.json,2,2,0,8,5,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Data,3,3,0,0,1,0,1,1,0,0,0,0,2,113,0
train,lokey-t_inbox158,data/train/lokey-t_inbox158.json,2,2,0,3,2,Amend_Meeting_Data,0,0,3,0,1,1,2,0,0,1,1,0,2,97,0
train,lokey-t_inbox163,data/train/lokey-t_inbox163.json,4,4,0,7,7,Amend_Meeting_Data;Deliver_Action_Data;Deliver_Meeting_Data;Request_Action,2,1,3,0,1,2,1,0,0,0,0,0,4,26,0
train,lokey-t_inbox17,data/train/lokey-t_inbox17.json,2,2,0,4,3,Deliver_Action_Data;Deliver_Data,0,3,0,0,1,0,0,1,0,0,0,0,2,4,0
train,lokey-t_inbox193,data/train/lokey-t_inbox193.json,2,1,1,1,1,Deliver_Data,0,0,0,0,1,0,0,1,0,1,0,1,2,70,0
train,lokey-t_inbox49,data/train/lokey-t_inbox49.json,2,2,0,6,3,Deliver_Action_Data;Deliver_Data;Request_Action,3,2,0,1,1,0,0,0,0,0,0,0,2,4,0
train,lokey-t_inbox612,data/train/lokey-t_inbox612.json,2,1,1,3,2,Deliver_Action_Data;Deliver_Data,0,2,0,0,1,0,0,0,0,1,0,0,2,4,0
train,lokey-t_inbox688,data/train/lokey-t_inbox688.json,2,2,0,3,3,Deliver_Meeting_Data;Request_Action;Request_Meeting,1,0,0,0,1,0,0,1,0,1,0,0,3,13,0
train,lokey-t_inbox703,data/train/lokey-t_inbox703.json,3,3,0,10,7,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Meeting,0,6,0,0,2,1,0,0,0,0,0,0,3,20,0
train,lokey-t_inbox713,data/train/lokey-t_inbox713.json,3,3,0,12,8,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Action_Data;Request_Data,3,5,0,0,2,1,0,0,0,2,0,0,3,6,0
train,lokey-t_inbox747,data/train/lokey-t_inbox747.json,2,2,0,4,4,Deliver_Data;Request_Action;Request_Data,2,0,0,0,1,0,0,0,0,0,0,0,2,28,0
train,lokey-t_inbox761,data/train/lokey-t_inbox761.json,4,3,1,5,4,Deliver_Data;Request_Action;Request_Action_Data;Request_Meeting,1,0,0,0,2,0,1,1,0,0,1,0,4,70,0
train,lokey-t_inbox791,data/train/lokey-t_inbox791.json,2,1,1,2,2,Deliver_Data;Request_Meeting,0,0,0,0,1,0,0,1,0,0,0,0,2,10,0
train,lokey-t_inbox806,data/train/lokey-t_inbox806.json,2,2,0,9,6,Amend_Data;Deliver_Action_Data;Deliver_Meeting_Data;Request_Action;Request_Action_Data;Request_Meeting,2,2,1,0,1,2,0,0,0,0,0,0,2,12,0
train,lokey-t_inbox809,data/train/lokey-t_inbox809.json,3,3,0,10,7,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Data,2,5,0,1,2,1,0,1,0,0,0,0,3,15,0
train,lokey-t_inbox951,data/train/lokey-t_inbox951.json,3,3,0,9,5,Deliver_Action_Data;Deliver_Meeting_Data;Request_Action_Data;Request_Meeting;Request_Meeting_Data,0,5,0,0,2,2,2,0,0,0,0,0,3,15,0
train,lokey-t_inbox_145,data/train/lokey-t_inbox_145.json,2,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,40,0
train,lokey-t_inbox_169,data/train/lokey-t_inbox_169.json,2,2,0,4,4,Amend_Data;Deliver_Data;Request_Action_Data,0,0,2,0,1,0,0,1,0,1,0,0,2,20,0
train,lokey-t_inbox_179,data/train/lokey-t_inbox_179.json,2,2,0,3,1,Amend_Data,0,0,3,0,1,0,0,0,0,0,0,0,2,7,0
train,lokey-t_inbox_244,data/train/lokey-t_inbox_244.json,2,2,0,4,3,Deliver_Action_Data;Deliver_Data;Request_Data,0,2,0,0,0,0,0,0,0,0,0,0,2,4,0
train,lokey-t_inbox_282,data/train/lokey-t_inbox_282.json,3,2,1,2,2,Deliver_Data;Request_Action,1,0,0,0,2,0,0,1,0,0,0,0,3,28,0
train,lokey-t_inbox_37,data/train/lokey-t_inbox_37.json,2,2,0,1,1,Request_Meeting_Data,0,0,0,0,0,0,0,0,0,0,0,0,2,81,0
train,lokey-t_inbox_62,data/train/lokey-t_inbox_62.json,2,2,0,4,4,Deliver_Action_Data;Deliver_Data;Request_Meeting,0,2,0,0,1,0,1,0,0,0,1,0,2,4,0
train,lokey-t_inbox_648,data/train/lokey-t_inbox_648.json,2,2,0,5,2,Deliver_Action_Data;Request_Meeting,0,4,0,0,2,0,0,0,0,0,0,0,2,3,0
train,lokey-t_inbox_682,data/train/lokey-t_inbox_682.json,2,2,0,8,3,Deliver_Action_Data;Request_Action,1,7,0,1,1,2,0,0,0,0,0,0,2,3,0
train,lokey-t_inbox_705,data/train/lokey-t_inbox_705.json,2,2,0,5,3,Deliver_Action_Data;Request_Action;Request_Data,1,3,0,1,0,0,0,0,0,0,0,0,2,4,0
train,lokey-t_inbox_722,data/train/lokey-t_inbox_722.json,3,3,0,4,4,Deliver_Data;Request_Action,1,0,0,0,2,0,1,0,1,2,0,1,3,49,0
train,lokey-t_inbox_744,data/train/lokey-t_inbox_744.json,3,3,0,2,2,Deliver_Data;Request_Data,0,0,0,0,1,1,0,1,0,0,0,0,3,15,0
train,lokey-t_inbox_757,data/train/lokey-t_inbox_757.json,3,3,0,6,5,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Action_Data,1,2,0,0,3,0,2,1,0,0,2,1,3,69,0
train,lokey-t_inbox_814,data/train/lokey-t_inbox_814.json,3,3,0,7,5,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Data,2,3,0,1,1,0,0,1,0,1,0,0,3,19,0
train,lokey-t_inbox_921,data/train/lokey-t_inbox_921.json,3,3,0,4,3,Deliver_Action_Data;Deliver_Data;Request_Action_Data,0,2,0,0,2,0,0,1,0,1,0,0,3,7,0
train,lokey-t_inbox_971,data/train/lokey-t_inbox_971.json,3,3,0,7,4,Deliver_Action_Data;Deliver_Data;Request_Action,1,5,0,0,2,0,1,1,0,0,2,2,3,11,0
train,mann-k_inbox100,data/train/mann-k_inbox100.json,2,2,0,6,4,Deliver_Meeting_Data;Request_Action_Data;Request_Data;Request_Meeting_Data,0,0,0,0,2,0,0,1,0,0,0,0,3,6,0
train,mann-k_inbox122,data/train/mann-k_inbox122.json,2,2,0,10,4,Deliver_Action_Data;Deliver_Data;Request_Data,0,7,0,0,2,1,1,2,0,0,1,1,2,6,0
train,mann-k_inbox125,data/train/mann-k_inbox125.json,2,2,0,2,2,Deliver_Action_Data;Request_Data,0,1,0,0,1,0,0,1,0,0,0,1,3,6,0
train,mann-k_inbox167,data/train/mann-k_inbox167.json,2,2,0,7,4,Deliver_Action_Data;Deliver_Data,0,2,0,0,2,1,1,0,0,0,0,1,2,7,0
train,mann-k_inbox179,data/train/mann-k_inbox179.json,2,2,0,3,2,Deliver_Data;Request_Data,0,0,0,0,1,0,0,1,0,0,0,0,3,6,0
train,mann-k_inbox214,data/train/mann-k_inbox214.json,2,2,0,6,2,Deliver_Action_Data;Request_Action,1,5,0,0,1,1,0,0,0,0,0,0,2,4,0
train,mann-k_inbox248,data/train/mann-k_inbox248.json,3,3,0,6,6,Deliver_Action_Data;Deliver_Data,0,3,0,0,3,2,0,1,0,1,0,1,3,9,0
train,mann-k_inbox257,data/train/mann-k_inbox257.json,3,3,0,4,4,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Data,1,1,0,0,1,0,1,1,0,0,0,0,3,6,0
train,mann-k_inbox260,data/train/mann-k_inbox260.json,2,2,0,6,6,Deliver_Action_Data;Deliver_Meeting_Data;Request_Action;Request_Data,2,2,0,0,2,1,0,1,1,1,1,0,3,4,0
train,mann-k_inbox29,data/train/mann-k_inbox29.json,3,3,0,3,3,Deliver_Action_Data;Request_Action_Data;Request_Data,0,1,0,0,0,0,0,0,0,1,0,2,3,6,0
train,mann-k_inbox303,data/train/mann-k_inbox303.json,2,2,0,3,3,Deliver_Action_Data;Deliver_Meeting_Data;Request_Meeting,0,1,0,0,1,0,0,1,1,1,1,0,3,4,0
train,mann-k_inbox309,data/train/mann-k_inbox309.json,3,2,1,6,5,Deliver_Action_Data;Request_Action;Request_Action_Data;Request_Data,1,3,0,1,1,1,0,0,0,1,0,1,3,10,0
train,mann-k_inbox32,data/train/mann-k_inbox32.json,7,6,1,2,2,Deliver_Action_Data,0,2,0,0,0,0,0,0,0,0,0,0,7,39,0
train,mann-k_inbox48,data/train/mann-k_inbox48.json,2,2,0,5,3,Deliver_Action_Data;Deliver_Meeting_Data;Request_Data,0,3,0,0,0,1,0,1,0,0,0,0,3,6,0
train,mann-k_inbox86,data/train/mann-k_inbox86.json,2,2,0,1,1,Request_Data,0,0,0,0,0,0,0,1,0,0,0,0,3,6,0
train,mann-k_inbox92,data/train/mann-k_inbox92.json,2,2,0,4,3,Deliver_Action_Data;Request_Action,1,3,0,0,0,0,0,0,0,0,0,0,2,6,0
train,mann-k_inbox97,data/train/mann-k_inbox97.json,4,3,1,8,6,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Meeting,1,3,0,0,1,1,1,0,0,0,0,0,4,10,0
train,martin-t_inbox10,data/train/martin-t_inbox10.json,4,3,1,6,4,Deliver_Action_Data;Deliver_Data;Request_Data,0,4,0,0,1,0,0,0,0,0,0,0,4,10,0
train,martin-t_inbox132,data/train/martin-t_inbox132.json,2,2,0,2,2,Deliver_Data;Request_Data,0,0,0,0,1,0,0,1,0,0,0,0,2,6,0
train,martin-t_inbox138,data/train/martin-t_inbox138.json,2,1,1,2,2,Deliver_Action_Data;Deliver_Data,0,1,0,0,1,1,0,1,0,0,0,0,2,16,0
train,martin-t_inbox170,data/train/martin-t_inbox170.json,2,2,0,4,3,Deliver_Action_Data;Deliver_Data;Request_Action,1,2,0,0,0,0,0,0,0,0,0,0,2,10,0
train,martin-t_inbox177,data/train/martin-t_inbox177.json,3,3,0,7,4,Deliver_Action_Data;Request_Meeting;Request_Meeting_Data,0,5,0,0,2,1,0,1,0,0,1,0,3,6,0
train,martin-t_inbox179,data/train/martin-t_inbox179.json,2,2,0,12,4,Deliver_Action_Data;Request_Action;Request_Action_Data,3,8,0,0,1,0,1,1,1,1,1,1,2,17,0
train,martin-t_inbox211,data/train/martin-t_inbox211.json,4,4,0,8,7,Deliver_Action_Data;Deliver_Meeting_Data;Request_Action;Request_Meeting;Request_Meeting_Data,1,4,0,0,2,3,0,0,0,0,1,2,4,48,0
train,martin-t_inbox247,data/train/martin-t_inbox247.json,5,5,0,8,7,Amend_Meeting_Data;Deliver_Action_Data;Deliver_Meeting_Data;Request_Action;Request_Data,2,3,1,1,2,3,0,0,0,0,1,0,5,69,0
train,martin-t_inbox283,data/train/martin-t_inbox283.json,4,4,0,10,7,Amend_Data;Deliver_Action_Data;Deliver_Data;Request_Action,1,3,2,1,3,1,2,3,0,1,0,0,4,23,0
train,martin-t_inbox299,data/train/martin-t_inbox299.json,3,2,1,2,1,Deliver_Data,0,0,0,0,1,0,0,1,0,0,0,0,3,8,0
train,martin-t_inbox366,data/train/martin-t_inbox366.json,2,2,0,3,2,Deliver_Action_Data;Request_Action,1,2,0,1,1,0,0,0,0,0,0,0,2,6,0
train,martin-t_inbox414,data/train/martin-t_inbox414.json,2,2,0,5,5,Deliver_Action_Data;Deliver_Meeting_Data;Request_Action,2,1,0,0,2,0,2,1,0,0,0,0,2,28,0
train,martin-t_inbox429,data/train/martin-t_inbox429.json,2,2,0,7,2,Deliver_Action_Data;Deliver_Data,0,4,0,0,1,1,1,0,0,1,0,0,2,8,0
train,martin-t_inbox487,data/train/martin-t_inbox487.json,3,3,0,11,10,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action;Request_Action_Data;Request_Data;Request_Meeting,1,3,0,1,2,1,0,0,0,0,0,1,3,6,0
train,martin-t_inbox_144,data/train/martin-t_inbox_144.json,3,3,0,5,3,Deliver_Action_Data;Deliver_Data;Request_Action,3,1,0,1,3,0,1,1,0,0,0,0,3,6,0
train,martin-t_inbox_175,data/train/martin-t_inbox_175.json,2,2,0,3,2,Deliver_Action_Data;Deliver_Data,0,1,0,0,0,0,0,1,0,0,0,0,2,7,0
train,martin-t_inbox_206,data/train/martin-t_inbox_206.json,3,3,0,5,4,Amend_Meeting_Data;Deliver_Action_Data;Deliver_Meeting_Data;Request_Action,1,2,1,1,1,2,0,0,0,0,1,0,3,69,0
train,martin-t_inbox_208,data/train/martin-t_inbox_208.json,4,3,1,4,1,Deliver_Action_Data,0,4,0,0,0,1,0,0,0,0,1,0,4,25,0
train,martin-t_inbox_225,data/train/martin-t_inbox_225.json,2,2,0,3,3,Deliver_Action_Data;Request_Action;Request_Action_Data,1,1,0,0,2,1,0,0,0,0,0,0,2,4,0
train,martin-t_inbox_277,data/train/martin-t_inbox_277.json,2,2,0,4,3,Deliver_Action_Data;Deliver_Data;Request_Action,2,1,0,1,2,2,0,1,0,1,0,1,2,6,0
train,martin-t_inbox_296,data/train/martin-t_inbox_296.json,2,2,0,5,4,Amend_Data;Deliver_Data;Request_Action,1,0,2,0,2,0,1,1,0,1,0,0,2,23,0
train,martin-t_inbox_318,data/train/martin-t_inbox_318.json,3,3,0,3,3,Deliver_Action_Data;Deliver_Data;Request_Data,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0
train,martin-t_inbox_349,data/train/martin-t_inbox_349.json,2,2,0,5,5,Amend_Data;Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Meeting,0,1,1,0,2,0,0,0,0,0,0,0,2,7,0
train,martin-t_inbox_37,data/train/martin-t_inbox_37.json,3,1,2,7,2,Deliver_Action_Data;Deliver_Meeting_Data,0,4,0,0,1,1,1,0,0,0,0,0,3,9,0
train,martin-t_inbox_386,data/train/martin-t_inbox_386.json,3,3,0,5,3,Deliver_Action_Data;Request_Action_Data;Request_Data,0,2,0,0,0,0,0,0,0,0,0,0,3,7,0
train,martin-t_inbox_411,data/train/martin-t_inbox_411.json,2,2,0,2,2,Deliver_Data,0,0,0,0,2,1,0,0,0,0,0,0,2,71,0
train,martin-t_inbox_426,data/train/martin-t_inbox_426.json,3,3,0,6,4,Deliver_Action_Data;Request_Action,2,4,0,0,2,1,2,0,0,0,0,0,3,19,0
train,martin-t_inbox_461,data/train/martin-t_inbox_461.json,2,2,0,3,3,Deliver_Action_Data;Request_Data,0,1,0,0,1,0,0,0,0,0,0,0,2,66,0
train,martin-t_inbox_474,data/train/martin-t_inbox_474.json,3,2,1,4,4,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action,1,1,0,1,1,0,0,1,0,0,0,0,3,8,0
train,martin-t_inbox_485,data/train/martin-t_inbox_485.json,3,2,1,11,6,Deliver_Action_Data;Deliver_Meeting_Data;Request_Action;Request_Meeting;Request_Meeting_Data,1,7,0,1,1,2,0,0,0,0,0,1,3,7,0
train,martin-t_inbox_56,data/train/martin-t_inbox_56.json,2,2,0,9,5,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Data,2,4,0,0,2,2,1,1,0,0,0,0,2,34,0
train,martin-t_inbox_92,data/train/martin-t_inbox_92.json,2,2,0,3,2,Deliver_Action_Data;Deliver_Data,0,2,0,0,1,0,0,0,0,0,0,0,2,6,0
train,mccarty-d_inbox11,data/train/mccarty-d_inbox11.json,4,4,0,7,5,Amend_Data;Deliver_Action_Data;Deliver_Data;Request_Action,4,1,1,0,2,1,0,0,0,0,0,1,4,8,0
train,mccarty-d_inbox28,data/train/mccarty-d_inbox28.json,2,2,0,8,5,Deliver_Action_Data;Request_Action;Request_Action_Data,3,4,0,0,2,0,1,0,0,0,0,0,2,9,0
train,mccarty-d_inbox29,data/train/mccarty-d_inbox29.json,3,3,0,9,6,Deliver_Action_Data;Request_Action;Request_Action_Data,3,5,0,1,2,0,1,0,0,0,0,0,3,9,0
train,mccarty-d_inbox3,data/train/mccarty-d_inbox3.json,3,1,2,1,1,Deliver_Action_Data,0,1,0,0,0,0,0,1,0,0,0,0,3,8,0
train,mccarty-d_inbox5,data/train/mccarty-d_inbox5.json,2,2,0,4,3,Deliver_Action_Data;Deliver_Data,0,1,0,0,2,2,0,2,0,1,0,0,2,13,0
train,mccarty-d_inbox6,data/train/mccarty-d_inbox6.json,2,2,0,12,6,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Action_Data,6,4,0,0,2,0,1,0,0,1,1,1,2,8,0
train,mccarty-d_inbox70,data/train/mccarty-d_inbox70.json,2,2,0,5,2,Deliver_Action_Data;Deliver_Data,0,4,0,0,1,1,0,0,0,0,1,0,2,6,0
train,mccarty-d_inbox71,data/train/mccarty-d_inbox71.json,3,3,0,6,3,Deliver_Action_Data;Deliver_Data;Request_Data,0,4,0,0,1,1,0,0,0,0,1,0,3,10,0
train,mccarty-d_inbox74,data/train/mccarty-d_inbox74.json,3,3,0,2,2,Deliver_Data;Request_Data,0,0,0,0,2,0,0,1,0,0,0,0,3,6,0
train,mccarty-d_inbox83,data/train/mccarty-d_inbox83.json,2,2,0,10,4,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data,0,5,0,0,2,2,1,1,0,0,0,1,2,6,0
train,mccarty-d_inbox9,data/train/mccarty-d_inbox9.json,2,2,0,8,4,Deliver_Data;Deliver_Meeting_Data;Request_Data,0,0,0,0,2,1,0,1,0,0,0,0,2,16,0
train,mccarty-d_inbox91,data/train/mccarty-d_inbox91.json,2,2,0,14,7,Deliver_Action_Data;Deliver_Meeting_Data;Request_Action;Request_Meeting;Request_Meeting_Data,2,7,0,0,1,2,0,0,0,0,0,0,2,6,0
train,mccarty-d_inbox95,data/train/mccarty-d_inbox95.json,2,2,0,6,4,Deliver_Action_Data;Deliver_Data;Request_Action,3,2,0,0,2,1,1,1,0,0,0,0,2,42,0
train,mccarty-d_inbox96,data/train/mccarty-d_inbox96.json,4,4,0,17,10,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action;Request_Data;Request_Meeting;Request_Meeting_Data,2,8,0,1,3,2,0,0,0,0,0,0,4,10,0
train,mccarty-d_inbox_2001_prc_ets_mid_year9,data/train/mccarty-d_inbox_2001_prc_ets_mid_year9.json,2,2,0,1,1,Deliver_Data,0,0,0,0,1,0,1,1,1,0,0,0,2,23,0
train,mccarty-d_inbox_7,data/train/mccarty-d_inbox_7.json,2,2,0,4,3,Deliver_Data;Request_Action;Request_Action_Data,1,0,0,0,2,0,0,0,0,0,0,0,2,6,0
train,mccarty-d_inbox_9,data/train/mccarty-d_inbox_9.json,2,2,0,1,1,Deliver_Data,0,0,0,0,1,0,1,1,1,0,0,0,2,23,0
train,mccarty-d_inbox_alaska_gas10,data/train/mccarty-d_inbox_alaska_gas10.json,2,2,0,6,2,Deliver_Action_Data,0,6,0,0,2,1,1,1,0,0,0,0,2,6,0
train,mccarty-d_inbox_alaska_gas107,data/train/mccarty-d_inbox_alaska_gas107.json,3,3,0,8,5,Deliver_Action_Data;Request_Action;Request_Data,1,4,0,1,1,0,1,0,0,0,0,0,3,10,0
train,mccarty-d_inbox_alaska_gas111,data/train/mccarty-d_inbox_alaska_gas111.json,2,2,0,15,7,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Data;Request_Meeting_Data,0,5,0,0,2,1,0,1,0,0,0,0,2,6,0
train,mccarty-d_inbox_alaska_gas113,data/train/mccarty-d_inbox_alaska_gas113.json,2,2,0,5,2,Deliver_Action_Data;Deliver_Data,0,4,0,0,2,0,0,2,0,0,0,0,2,9,0
train,mccarty-d_inbox_alaska_gas152,data/train/mccarty-d_inbox_alaska_gas152.json,2,2,0,11,5,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action,1,5,0,0,2,1,1,1,0,0,0,0,2,9,0
train,mccarty-d_inbox_alaska_gas2,data/train/mccarty-d_inbox_alaska_gas2.json,2,2,0,1,1,Deliver_Action_Data,0,1,0,0,0,0,0,1,0,0,0,0,2,13,0
train,mccarty-d_inbox_alaska_gas29,data/train/mccarty-d_inbox_alaska_gas29.json,2,2,0,7,3,Deliver_Action_Data;Deliver_Data;Request_Data,0,4,0,0,2,0,1,2,0,0,0,0,2,21,0
train,mccarty-d_inbox_alaska_gas4,data/train/mccarty-d_inbox_alaska_gas4.json,2,2,0,4,3,Deliver_Action_Data;Deliver_Data,0,3,0,0,1,0,0,1,1,1,0,0,2,12,0
train,mccarty-d_inbox_alaska_gas_103,data/train/mccarty-d_inbox_alaska_gas_103.json,3,3,0,11,7,Amend_Data;Deliver_Action_Data;Deliver_Data;Request_Action;Request_Data,2,5,2,0,2,2,1,1,0,0,1,0,3,28,0
train,mccarty-d_inbox_alaska_gas_110,data/train/mccarty-d_inbox_alaska_gas_110.json,2,2,0,6,4,Deliver_Action_Data;Deliver_Data;Request_Data,0,2,0,0,2,1,1,2,0,1,1,1,2,7,0
train,mccarty-d_inbox_alaska_gas_13,data/train/mccarty-d_inbox_alaska_gas_13.json,2,2,0,8,6,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Data,0,3,0,0,2,0,1,2,0,0,0,1,2,11,0
train,mccarty-d_inbox_alaska_gas_20,data/train/mccarty-d_inbox_alaska_gas_20.json,2,2,0,4,4,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data,0,1,0,0,2,0,0,0,0,2,0,0,2,14,0
train,mccarty-d_inbox_alaska_gas_25,data/train/mccarty-d_inbox_alaska_gas_25.json,2,2,0,3,2,Amend_Data;Deliver_Action_Data,0,2,1,0,1,0,1,0,1,1,1,1,2,12,0
train,mccarty-d_inbox_presentations3,data/train/mccarty-d_inbox_presentations3.json,2,2,0,4,3,Deliver_Data;Request_Action,2,0,0,0,1,0,0,0,0,0,0,0,2,6,0
train,mccarty-d_inbox_stupid_things1,data/train/mccarty-d_inbox_stupid_things1.json,2,1,1,2,2,Deliver_Action_Data;Deliver_Meeting_Data,0,1,0,0,0,0,1,1,0,1,0,0,2,4,0
train,mclaughlin-e_inbox104,data/train/mclaughlin-e_inbox104.json,3,3,0,7,6,Deliver_Action_Data;Deliver_Data;Request_Data,0,2,0,0,2,1,2,2,0,1,1,0,3,108,0
train,mclaughlin-e_inbox105,data/train/mclaughlin-e_inbox105.json,2,2,0,5,3,Deliver_Action_Data;Request_Action,2,3,0,0,1,1,1,1,0,0,0,1,2,6,0
train,mclaughlin-e_inbox117,data/train/mclaughlin-e_inbox117.json,2,1,1,1,1,Deliver_Data,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0
train,mclaughlin-e_inbox131,data/train/mclaughlin-e_inbox131.json,2,2,0,3,3,Deliver_Action_Data;Request_Action;Request_Action_Data,1,1,0,0,1,0,0,0,0,0,0,0,2,6,0
train,mclaughlin-e_inbox156,data/train/mclaughlin-e_inbox156.json,2,2,0,4,3,Deliver_Action_Data;Deliver_Data;Request_Action,2,1,0,0,2,0,0,0,0,0,0,0,2,6,0
train,mclaughlin-e_inbox159,data/train/mclaughlin-e_inbox159.json,2,1,1,4,3,Deliver_Action_Data;Deliver_Data;Request_Action,2,1,0,0,1,0,0,1,0,1,0,0,2,8,0
train,mclaughlin-e_inbox163,data/train/mclaughlin-e_inbox163.json,2,2,0,11,5,Amend_Data;Deliver_Action_Data;Deliver_Meeting_Data;Request_Action,3,6,1,1,2,2,1,1,0,1,1,0,2,16,0
train,mclaughlin-e_inbox166,data/train/mclaughlin-e_inbox166.json,2,2,0,6,4,Deliver_Action_Data;Deliver_Data;Request_Action,2,3,0,1,1,0,0,2,0,1,0,0,2,9,0
